title,url,date
PM Olmert Speaks with US President Bush and Egyptian President Mubarak,https://www.gov.il/en/pages/spoketel291008,2008-10-29
Address by PM Olmert Official Memorial Ceremony for Rehavam Ze'evi,https://www.gov.il/en/pages/speechgandi291008,2008-10-29
PM Olmert Meets with Australian FM Smith,https://www.gov.il/en/pages/eventsmith281008,2008-10-28
PM Olmert Meets with Croatian PM Sanader,https://www.gov.il/en/pages/event281008kro,
PM Olmert Attends EMET Prize Award Ceremony,https://www.gov.il/en/pages/spokemes281008emet,
PM Olmert Holds Special Discussion on Emergency Water Situation,https://www.gov.il/en/pages/spokewater271008,2008-10-27
Address by PM Olmert Opening of the Knesset Winter Session,https://www.gov.il/en/pages/speechkneset271008,2008-10-27
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokemescabiner261008,2008-10-26
"PM and Mrs. Olmert Host Scientists, Social Activists and Paralympic Athletes in Their Sukkah",https://www.gov.il/en/pages/eventsukkah151008,2008-10-15
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart121008,2008-10-12
PM Olmert Meets with Arab Representatives Regarding the Events of October 2000,https://www.gov.il/en/pages/spokeocto2000121008,0012-10-08
PM Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart051008,2008-10-05
Joint Israeli-Russian statement,https://www.gov.il/en/pages/spokerus021008,2008-10-02
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart280908,2008-09-28
Cabinet Communique,https://www.gov.il/en/pages/spokecabinet240908,2008-09-24
PM Olmert Visits Kiryat Shemona,https://www.gov.il/en/pages/eventkiryat230908,2008-09-23
PM Olmert Receives Israel Statistical Abstract,https://www.gov.il/en/pages/spokestatis230908,2008-09-23
PM Olmert Submits Letter of Resignation to President Peres,https://www.gov.il/en/pages/spokepitu210908,2008-09-21
PM Olmert to Submit Letter of Resignation to President Peres,https://www.gov.il/en/pages/spokelett210908,2008-09-21
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart210908,2008-09-21
PM Olmert Visits Ayalim Student Village in the Negev,https://www.gov.il/en/pages/eventnegev170908,2008-09-17
PM Olmert Visits Ramon Crater,https://www.gov.il/en/pages/eventramon170908,2008-09-17
Prime Minister Ehud Olmert’s Speech at the Soroka Medical Center in Beer Sheva,https://www.gov.il/en/pages/speechsoroka170908,2008-09-17
Updated Travel Warning for the Sinai Peninsula,https://www.gov.il/en/pages/spokesinai150908,2008-09-15
Israeli Cabinet Approves Adding to its Decisions Performance Indicators,https://www.gov.il/en/pages/spokemadad140908,2008-09-14
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/govmes410908,2008-09-41
PM’s Speech at the Opening of the 60th Anniversary Exhibition: Achievements in the Security Industries and the IDF,https://www.gov.il/en/pages/speechtasiot140908,2008-09-14
PM Olmert Holds Discussion on the Economy and Economic Policy,https://www.gov.il/en/pages/spokemeshek110908,2008-09-11
"PM Olmert Speaks with Prof. Giora Mikenberg, Head of Israeli Science Team at CERN Particle Accelerator Experiment in Switzerland",https://www.gov.il/en/pages/spokemikenberg100908,2008-09-10
PM Olmert welcomed at Ben-Gurion Airport new immigrantswhose arrival was assisted by Nefesh B'Nefesh,https://www.gov.il/en/pages/eventnefesh080908,2008-09-08
"Statement by PM at Ben-Gurion Airport, welcoming new immigrants arriving in Israel through ""Nefesh B'Nefesh""",https://www.gov.il/en/pages/speechnefesh100908,2008-09-10
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart070908,2008-09-07
Prime Minister Olmert Visits Opening of School Year in Upper Nazareth and Nazareth,https://www.gov.il/en/pages/eventlimud010908,2008-09-01
PM’s Speech at the Ceremony Launching the Book “As A Strong Rock” About Yitzhak Shamir,https://www.gov.il/en/pages/speechshamir010908,2008-09-01
PM Olmert Meets with Young Educators and Outstanding Education Students,https://www.gov.il/en/pages/eventteacher310808,2008-08-31
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokemes310808,2008-08-31
Government Notes Success of Summer Projects for Children of Sderot and Communities in Areas Adjacent to the Gaza Strip,https://www.gov.il/en/pages/spokesderot280808,2008-08-28
PM Olmert Praises CBS Unemployment Data,https://www.gov.il/en/pages/spokecbs270808,2008-08-27
PM Olmert Eulogizes Abie Nathan,https://www.gov.il/en/pages/spokenatan270808,2008-08-27
PM Olmert Meets with Forum of 15 Mayors,https://www.gov.il/en/pages/spoke15270808,1527-08-08
PM Olmert Meets with Uruguayan President Vazquez,https://www.gov.il/en/pages/eventur250808,2008-08-25
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart240808,2008-08-24
Prime Minister Congratulates Israeli Medal Winner Shahar Tzubari,https://www.gov.il/en/pages/spokezoberi200808,2008-08-20
Heightened Travel Warning – Kidnapping Abroad,https://www.gov.il/en/pages/spokemasa200808,2008-08-20
PM Olmert Holds Briefing with Finance Minister and Senior Finance Ministry Officials Prior to Sunday's Cabinet Meeting,https://www.gov.il/en/pages/spoketaktziv200808,2008-08-20
PM Olmert Visits IDF Home Front Command,https://www.gov.il/en/pages/eventoref190808,2008-08-19
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart170808,2008-08-17
"Cabinet Approves Appointment of Ayman Saif to Director, Economic Development Authority in the Minority Sector, PM's Office",https://www.gov.il/en/pages/spokemiot170808,2008-08-17
PM Olmert's Stance on the Issue of Palestinian Refugees,https://www.gov.il/en/pages/spokeref140808,2008-08-14
PM Olmert and FM Bar-On Conclude Adoption of Dorner Commission Report,https://www.gov.il/en/pages/spokedorn110808,2008-08-11
Prime Minister's Eulogizes Legendary Basketball Coach Ralph Klein,https://www.gov.il/en/pages/spokeralf070808,2008-08-07
PM Olmert Receives Autobiography of Former PM Yitzhak Shamir,https://www.gov.il/en/pages/spokeshmir070808,2008-08-07
Government Policy Concerning Falshmura Immigration,https://www.gov.il/en/pages/spokefalashmora050808,2008-08-05
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart030808,2008-08-03
Personal Announcement by Prime Minister Ehud Olmert,https://www.gov.il/en/pages/spokeishi300708,2008-07-30
Address by PM Olmert Graduation Ceremony of Class 35 of the National Security College,https://www.gov.il/en/pages/malab290708,2008-07-29
PM Holds Ministerial Discussion on Implementation of Dorner Commission Report,https://www.gov.il/en/pages/spokedorn290708,2008-07-29
Security Cabinet Communique,https://www.gov.il/en/pages/spokecab230708,2008-07-23
Three Years since the Disengagement,https://www.gov.il/en/pages/spokehitnakut220708,2008-07-22
Launch Ceremony for State Archives Website,https://www.gov.il/en/pages/archive210708,2008-07-21
PM’s Speech at the Special Knesset Sessionin Honor of the PM of Great Britain The Right Honorable Gordon Brown,https://www.gov.il/en/pages/speachbritania210708,2008-07-21
"Statements by PM Olmert and the Right Honorable Gordon Brown, Prime Minister of Great Britain",https://www.gov.il/en/pages/eventbrit200708,2008-07-20
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokemes200708,2008-07-20
PM Olmert Receives National Research and Development Council Report,https://www.gov.il/en/pages/spokemoazta200708,2008-07-20
Address by Prime Minister Ehud Olmert to UK Business Leaders,https://www.gov.il/en/pages/speechbizbrit200708,2008-07-20
PM Olmert’s Statement Following the Return of Eldad Regev and Ehud Goldwasser,https://www.gov.il/en/pages/spokeshiva160708,2008-07-16
Government Decides to Ratify its Decision on the Release of the Abducted Soldiers,https://www.gov.il/en/pages/spokeeishror150708,2008-07-15
NSC Reiterates Warnings Against Travel to Sinai,https://www.gov.il/en/pages/spokesinai150708,2008-07-15
PM to Launch Inter-Sector Roundtable Dialogue on 30.7.08,https://www.gov.il/en/pages/spokedia130708,2008-07-13
PM Olmert’s Speech at the Mediterranean Union Summit,https://www.gov.il/en/pages/speechparis130708,2008-07-13
"PM Olmert Attends PM’s Conference for the Arab Sector, in Haifa",https://www.gov.il/en/pages/spokehaifa100708,2008-07-10
PM Olmert’s Speech at the PM’s Conference for the Minority Sector,https://www.gov.il/en/pages/speechhaifa100708,2008-07-10
"Address by PM Olmert Event Honoring the Ethiopian Community, in the Framework of Israel's 60th Anniversary Celebrations",https://www.gov.il/en/pages/speechethio090708,2008-07-09
PM Olmert Meets with Italian FM Frattini,https://www.gov.il/en/pages/eventitalian080708,2008-07-08
PM Olmert Meets with Israel Tennis Center Children and Rona Ramon,https://www.gov.il/en/pages/spoketenis080707,2007-07-08
Address by PM Olmert - Knesset Session Marking Herzl Day,https://www.gov.il/en/pages/speechherzel070708,2008-07-07
PM’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart060708,2008-07-06
Prime Minister Ehud Olmert’s Speech at the Caesarea Forum,https://www.gov.il/en/pages/speechcesarea030708,2008-07-03
PM Olmert's Remarks at the Start of the Meeting of the Cabinet for Strengthening Haifa and the North,https://www.gov.il/en/pages/spokecab020708,2008-07-02
PM's Office and Ministry of Education to Fund Summer Camps for the Children of Sderot and Gaza-Adjacent Communities,https://www.gov.il/en/pages/spokesderot010708,2008-07-01
Prime Minister Ehud Olmert’s Speech at Ceremony Inaugurating the Intel Factory in Kiryat Gat,https://www.gov.il/en/pages/speechintel010708,2008-07-01
Address by Prime Minister Ehud Olmert at the Negev Conference,https://www.gov.il/en/pages/speechnegev010708,2008-07-01
Outline of the Deal for the Release of the Israeli Soldiers Kidnapped in the North,https://www.gov.il/en/pages/spokecaptives290608,2008-06-29
The Government Approved the Outline for the Agreement on Releasing the Abducted Soldiers in Lebanon,https://www.gov.il/en/pages/spokeoutline290608,2008-06-29
PM’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart290608,2008-06-29
PM Olmert’s Remarks at the Dedication of the Calatrava Bridge,https://www.gov.il/en/pages/eventcalatrava250608,2008-06-25
PM Olmert Attends Project Atidim Main Event for Israel’s 60th Anniversary,https://www.gov.il/en/pages/spokeatidim240608,2008-06-24
Address by Prime Minister Ehud Olmert at the Atidim Conference Honoring the State of Israel’s 60th Anniversary,https://www.gov.il/en/pages/speechatidim240608,2008-06-24
"Address by Prime Minister Ehud Olmert at the Knesset Session in Honor of President of France, Nicolas Sarkozy",https://www.gov.il/en/pages/speechsarkozy230608,2008-06-23
"Statement by PM Olmert Welcoming Ceremony for President of France, Nicolas Sarkozy",https://www.gov.il/en/pages/eventsarkozy220608,2008-06-22
"Statements by Prime Minister Ehud Olmert and President of France, Nicolas Sarkozy",https://www.gov.il/en/pages/speechstatements220608,2008-06-22
PM Olmert Attends Jewish Agency Board of Governors Meeting,https://www.gov.il/en/pages/spokeagency220608,2008-06-22
PM Olmert Extends Appointment of Mossad Director Meir Dagan,https://www.gov.il/en/pages/apokedagan220608,2008-06-22
PM Olmert Holds Security Consultation on the Issue of Israel’s Captive and Missing Soldiers,https://www.gov.il/en/pages/spokecaptives220608,2008-06-22
PM Olmert Receives Report of Commission of Inquiry into Assistance to Holocaust Survivors,https://www.gov.il/en/pages/spokeholo220608,2008-06-22
Address by Prime Minister Ehud Olmert to the Jewish Agency Board of Governors,https://www.gov.il/en/pages/speechagency220608,2008-06-22
PM Olmert to Hold Diplomatic Meeting with Egyptian President Mubarak,https://www.gov.il/en/pages/spokeegypteng190608,2008-06-19
Address by Prime Minister Ehud Olmert - The Knesset Salutes Israeli Industry,https://www.gov.il/en/pages/speechindustry180608,2008-06-18
PM Olmert’s Comments on the Calm in the South,https://www.gov.il/en/pages/spokecalm180608,2008-06-18
"Address by Prime Minister Ehud Olmert at the ""Shitufim"" Conference",https://www.gov.il/en/pages/speechsheatufim180608,2008-06-18
PM Olmert Meets with Los Angeles Mayor Antonio Villaraigosa,https://www.gov.il/en/pages/eventla150608,2008-06-15
PM Olmert Meets with New Mexico Gov. Bill Richardson,https://www.gov.il/en/pages/eventnewmex150608,2008-06-15
PM’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokegovmeet150608,2008-06-15
Address by PM at An Event of Tribute and Salute to the Druze Sector,https://www.gov.il/en/pages/speachdruze120608,2008-06-12
PM Olmert Attends Event to Salute the Druze Sector,https://www.gov.il/en/pages/spokedruze120608,2008-06-12
Security Cabinet Communique,https://www.gov.il/en/pages/spokecab110608,2008-06-11
PM’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart100608,2008-06-10
Implementation of Working Plan Formulated by World Zionist Organization,https://www.gov.il/en/pages/spokehit050608,2008-06-05
Address by Prime Minister Ehud Olmert to the AIPAC Policy Conference,https://www.gov.il/en/pages/speechaipac040608,2008-06-04
Govt. to be Asked to Approve Comprehensive Plan for Sderot and The Other Communities in The Area Adjacent to The Gaza Strip,https://www.gov.il/en/pages/spokegazaplan030608,2008-06-03
PMO Director-General Dinur And Sela Disengagement Authority Director Shimon Tour The Eshkol Regional Council Area,https://www.gov.il/en/pages/spokesela030608,2008-06-03
Prime Minister Ehud Olmert’s Eulogy for Former Deputy Prime Minister and Minister of Justice Yosef (Tommy) Lapid,https://www.gov.il/en/pages/speechlapid020608,2008-06-02
Prime Minister Ehud Olmert’s Speech at the Jerusalem Day Ceremony at Ammunition Hill,https://www.gov.il/en/pages/speechjeru020608,2008-06-02
PM’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokegovmeet010608,2008-06-01
PM Olmert Attends Project Birthright-Israel Event in Latrun,https://www.gov.il/en/pages/spokelat010608,2008-06-01
Address by Prime Minister Olmert Birthright Israel,https://www.gov.il/en/pages/speechtaglit010608,2008-06-01
PM Olmert Welcomes Danish PM Rasmussen,https://www.gov.il/en/pages/eventdanish290508,2008-05-29
PM Olmert Meets with Danish PM Rasmussen,https://www.gov.il/en/pages/spokeden290508,2008-05-29
PM Olmert Meets with International Delegation of Public Security and Interior Ministers,https://www.gov.il/en/pages/spokedef290508,2008-05-29
"PM Olmert Meets with Sderot, Ashkelon and Netivot Mayors, and Regional Council Chairmen from Areas Adjacent to the Gaza Strip",https://www.gov.il/en/pages/spokegaza280508,2008-05-28
PM Olmert Meets with Maryland Gov. Martin O'Malley,https://www.gov.il/en/pages/spokemeri280508,2008-05-28
PM Olmert Visits Israel Navy,https://www.gov.il/en/pages/eventnavy270508,2008-05-27
Prime Minister Ehud Olmert’s Speech at the Local Authority Day in the Knesset,https://www.gov.il/en/pages/speechlocal260508,2008-05-26
Prime Minister Ehud Olmert’s Speech at the Gift-Presentation Ceremony for Former Government Ministers,https://www.gov.il/en/pages/speechministers250508,2008-05-25
PM Olmert Meets with 25 New Ambassadors,https://www.gov.il/en/pages/spokeamba250508,2008-05-25
PM’s Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokegovmeet250508,2008-05-25
PM Olmert and Ministers Pay Tribute to Previous Israeli Governments with the Publication of the Book “The Government – 60 Years”,https://www.gov.il/en/pages/spokeministers250508,2008-05-25
